dsample,RMSE_LOO,MAE_LOO,R2_LOO,RMSE_surf,MAE_surf,R2_surf,RMSE_bLOO_out,MAE_bLOO_out,R2_bLOO_out,RMSE_bLOO_res,MAE_bLOO_res,R2_bLOO_res,RMSE_NDM_out,MAE_NDM_out,R2_NDM_out,RMSE_NDM_res,MAE_NDM_res,R2_NDM_res,outrange,resrange
random,0.09995087751934537,0.07549086971888785,0.8609561125366045,0.08294991945748244,0.06476160823839255,0.9162112993278705,0.17290755981466935,0.13802491484019286,0.4743431146442722,0.170701666774495,0.13757262498160358,0.49562631909034544,0.10450340828177254,0.078099099921387,0.85161978200385,0.101707848400381,0.0768977776321893,0.8579254378757141,196517.08700101884,196037.18921821704
wclust,0.07682627150058124,0.0571352058953334,0.9175416701020555,0.11947244423939544,0.08635882732985344,0.7503454539426513,0.17451249771037433,0.13314668777686856,0.5063027791642315,0.17878402720436007,0.14008826946808262,0.47618461683266267,0.14472092112349044,0.09454924407640161,0.6501279375496779,0.14512596164132982,0.09554630319615284,0.6529370704199374,134899.4489617089,150050.05442673055
sclust,0.08090470663294293,0.05767251879552379,0.8750717340884713,0.14211500203370508,0.10019757560145442,0.6434946160187043,0.14675012500993792,0.11893024408727262,0.6086423074658701,0.10180336534583477,0.0810625395973275,0.8059032639123234,0.11162674303281492,0.08534729505106184,0.7588002241531152,0.09380737460184808,0.07164677763180807,0.8290789204765859,132405.96937773368,68699.9850729232
sregular,0.09924373477053433,0.07798178899112979,0.8416236637439306,0.08266321453664256,0.06496877559161193,0.9122755652158385,0.15695778388112674,0.12497505602595727,0.5114913361699253,0.15315262071734922,0.1208596374697725,0.5410235599332754,0.09871610403522274,0.0776245606540527,0.8432460443017693,0.09937089555520186,0.07816805769536618,0.8488477085665318,156521.91128927938,128901.20061461692
wregular,0.09318835267122849,0.07241831941994527,0.8420080299230185,0.10311738642358148,0.07795243791875354,0.8669281575309855,0.15395066314468006,0.11854779670769972,0.4936510423098605,0.13851730265342901,0.10808278409918148,0.6191031985719888,0.08961591197426096,0.07110417858973143,0.8606796917666311,0.09243628517964332,0.07096169727226098,0.8508737797521411,199375.591913108,122625.45590866459
random,0.08849106720142264,0.06624043266276043,0.8628649160888843,0.10060343283026477,0.0718878577854865,0.8302540683586617,0.21666410425620353,0.1780086576115129,0.21026439893872878,0.1331958136737368,0.10775649367501451,0.6394900941723303,0.08870280370148349,0.06732484860083686,0.8598353805479215,0.08996214649531076,0.06741174321775607,0.8547314623120198,405668.00513146335,135782.47822219256
wclust,0.0876573000573375,0.06619998306773293,0.8761759985519042,0.10638597852955549,0.07758958704672567,0.8179268932989967,0.17713666072852532,0.1332189149195499,0.33870348486850965,0.14614956947346056,0.11176389719358955,0.5919023692315354,0.10869384291140291,0.08398702208669699,0.7953621790962784,0.10458751234616043,0.07907230766064954,0.8137924826390516,156353.25344753516,87499.37570815359
sclust,0.07835920426758192,0.05148545518316328,0.8587198930058084,0.15513168857704063,0.11110741117924643,0.6170741170668712,0.21989468417141594,0.17289906847881775,0.04212173701070057,0.12971397297055326,0.09761336865795156,0.6023194906850646,0.15418269178680077,0.10987463292665779,0.3799063945449653,0.11334309124936294,0.08177568468061586,0.7130824062931762,179056.54341946094,72108.72379762412
sregular,0.10150640379463886,0.0773997486379681,0.8295418178440391,0.0964656161271706,0.07349101143299515,0.8461437131960099,0.14715974891859837,0.12196646063315432,0.6022525090025894,0.13350744072065399,0.10875961802785852,0.6781093169140086,0.09959458187651794,0.07439737688394903,0.8360152060240584,0.09945153758729453,0.07541053234129792,0.8360894959500217,200185.0567970213,139434.94872430625
wregular,0.09621734876491446,0.0723163911696244,0.8698619224045506,0.08293645373490784,0.06513256151006856,0.9047329998532513,0.17720155648549402,0.14472668201973662,0.43975148824054994,0.15459370399716402,0.11875627268047614,0.5854094945297658,0.09628138419149464,0.07456238692458099,0.8689649116929404,0.09975303827034868,0.07608417936393604,0.8595808002588623,223725.0173918177,157342.63154392032
random,0.08675037529753245,0.06714243976680095,0.8704408217219479,0.09694550291026291,0.07344732990879951,0.8577671794384863,0.15334405028358827,0.12014700134998188,0.5316936612259008,0.10070803124631854,0.08047098550274967,0.8156095857731744,0.08976533206877636,0.06921426198749182,0.8622421451306943,0.0871817806009433,0.06878432247906616,0.8654485218456944,235939.23897268632,60178.622780846155
wclust,0.0816808781658463,0.058366485487458604,0.8769741228671238,0.12116491519439407,0.08723047987307113,0.739733007756579,0.18069160982567092,0.15052468411133313,0.45315852102566195,0.17462318429658877,0.1452286929204501,0.4736906220231964,0.10338924977389542,0.07451594674091785,0.7919202901978637,0.10440265909806104,0.074461833911445,0.79019011476288,228213.1024574678,197414.7822676689
sclust,0.06396663127375972,0.041585659255723065,0.9065316487953934,0.1352126131038006,0.0984009101315131,0.7075593037894512,0.06523496198541974,0.04133687749192361,0.9004578690618034,0.10047074153503265,0.07648331881061658,0.7674901281191426,0.10062440939567846,0.07232605456657766,0.7542701063752634,0.08881147979625686,0.06349598183074252,0.8111790694110033,14888087.343107486,68748.01939068617
sregular,0.09668264190995511,0.075993382220646985,0.846108749218716,0.08535038201717252,0.06501152623620943,0.8985980491108775,0.17733305218600717,0.14815261999477322,0.3691118156703586,0.11893374448489114,0.09626920092365394,0.7619902285031525,0.0984447687636448,0.07671222464104495,0.8371151802969223,0.09658791711855325,0.07635712208898117,0.847608444658663,228581.90893860508,97377.25130339328
wregular,0.08994861120873467,0.06743608984564031,0.8700008083901926,0.1008213145781281,0.07427595408795777,0.852511109802774,0.16498085682551036,0.12749571068080615,0.44401186745511995,0.1367966978241737,0.1070482210472961,0.6728795763013901,0.09271176018810559,0.07006799968408078,0.860920194538244,0.09507497822745474,0.07143184525775566,0.8494878972187531,168159.55074547496,113240.09546680872
random,0.09527934573556306,0.07555225935502201,0.8763657296468155,0.08031083772840877,0.06372498554383735,0.9019195923053898,0.17738382515523793,0.1392976226981481,0.48954751479667913,0.14313252040355687,0.11253008373351496,0.686485688837712,0.09422106671754309,0.07476502799738946,0.8784975690601813,0.09352233917423138,0.07474134607133456,0.883342256081586,217228.8441200802,121280.24880192157
wclust,0.08419448418716913,0.0631820515793541,0.8876324672245883,0.09932642377992557,0.07552120981138283,0.8469415910669009,0.19211395973404868,0.15514682461002297,0.3711177293562252,0.1743458684201742,0.14302256957917334,0.4510857469772697,0.11942648818088665,0.08693044467922281,0.7482440138693256,0.1198368103199851,0.08759619789886615,0.7488958481495464,273726.3831462012,180306.1485597858
sclust,0.0692209893809565,0.04588047566056251,0.9060540655355734,0.1314432700298101,0.0981306180503626,0.707825583939024,0.1437732808730483,0.10928682683973262,0.5842413503257606,0.21469923125547577,0.18840156502855318,0.05894837963966435,0.12651583116632242,0.09245142879971613,0.6680110513249495,0.15937332415621105,0.11408718334127217,0.47048595928398085,82252.70165621363,172753.9148753365
sregular,0.09288067398166766,0.07348121525004493,0.8651042850420265,0.08750129324241002,0.0677818917006855,0.8874732769475089,0.17086305834319018,0.14012789224666114,0.45063926724821,0.15521522145636998,0.12528237465498437,0.557994084542327,0.09436415911656955,0.07490997619167448,0.8596813471489531,0.09412538687732877,0.07512520926746755,0.8620104628919014,217098.84963176883,164464.39418901518
wregular,0.09360015668255303,0.07009188983933662,0.8536936144251416,0.08587799851312641,0.06583012822900877,0.9010008413817064,0.15610616877618325,0.12833393005681262,0.4709780366456592,0.13996359695183724,0.10979005338357324,0.5964428892162155,0.09184757812040531,0.06894598834513513,0.8638729304752768,0.09524894953699227,0.07156967562736433,0.8485596973662135,225281.51289975844,172120.68189862787
random,0.0847804750689012,0.0642383313797815,0.8666443876375148,0.10258505815598706,0.07480209301224236,0.8295950913354934,0.16215063485309972,0.13131292524697316,0.5124533490124823,0.13083619931360763,0.10712420031993833,0.6662009567259507,0.08621227356930802,0.06464639860752928,0.8611653838177784,0.08725262071964741,0.06619282920986726,0.8554297870272882,250070.064719464,134635.81166284668
wclust,0.09610065745288231,0.0700855397974203,0.8437965521507761,0.09796298671890097,0.07400298512772162,0.8375619287954694,0.14569371397092723,0.11759619054307541,0.6111648302928299,0.13620552864423208,0.1101137021442565,0.6703296061676604,0.10908167247266683,0.08132986317826124,0.8008424898747385,0.10871503523945311,0.08049965417064571,0.7986043952122621,167159.71802949926,114681.53840992793
sclust,0.06045897546670149,0.04533377424842989,0.9559520104291274,0.12709981188120636,0.09390918731410909,0.6986811720479733,0.28697660281935994,0.22552271885949807,0.05091862820310812,0.2252117669821679,0.16718578247482732,0.33098942665763065,0.13948550740719576,0.09728369696429928,0.7482007529496679,0.13067729317708257,0.09217023650483071,0.7789679879766528,221705.75642744204,98244.1462070838
sregular,0.09477706534746361,0.07059252652261663,0.8404792876523297,0.09535878318508163,0.07251145871324889,0.8863539455554356,0.16608679303419252,0.1345256425332045,0.38371543888814325,0.14683411028807472,0.1190561880408637,0.5340216506694992,0.09732111212415209,0.07272626308910915,0.8267688148551936,0.09295434838463229,0.06921035579463407,0.8412180387957577,220023.48560101262,152863.4224216836
wregular,0.09036732638186142,0.06941282324431074,0.8748073730645158,0.08464306432779663,0.06376875122471772,0.8947361637552608,0.16401662958157212,0.1313162926188109,0.4724354082213856,0.12346973317605738,0.09966032305364832,0.7364579983841256,0.09494214169000716,0.07269306303617443,0.8569151782147191,0.09321669142664485,0.0703651081857213,0.8636014280460927,195053.87635300917,112107.9529234304
random,0.09661722447982837,0.07312318213252973,0.8283620831749638,0.09409863858777022,0.07264696464223862,0.8658657434715051,0.15065682651426493,0.12250620937474073,0.5323472580112892,0.14896979785089243,0.11831091860690465,0.5431154801398885,0.1002054719187308,0.07640541012387722,0.8118084079629804,0.09939304856994896,0.07543294244833292,0.8207140321425623,172607.29412495875,158260.39179695153
wclust,0.08270805001492458,0.059099473262584454,0.8798677050880349,0.09895590865416629,0.07794926361863334,0.8651986854551654,0.15956193843930738,0.11632216870979716,0.4225311568730168,0.15076691348265653,0.10530894736388387,0.4826453039457279,0.10448883700533065,0.07508736030954247,0.7784216489243895,0.1034393835105879,0.07319673068157087,0.7922647117458321,168573.60056228423,81778.32274811596
sclust,0.08174576407301366,0.06125502658529206,0.8839673603116374,0.11462526299991926,0.08865349413435276,0.8095934628625054,0.21783871308122035,0.17154676435091842,0.07293837255836114,0.1469960133119688,0.11071714734675364,0.5235075854546191,0.14038881571677203,0.10434550039853899,0.5658441196131367,0.11905923432875849,0.0907614282497267,0.7072057551393494,126862.97125868963,60496.60225071754
sregular,0.10043261806383058,0.0797000147944974,0.8396739987226086,0.086487894235029,0.06543731830285276,0.8919376005862764,0.16951036460215096,0.13796175552446016,0.4487938541919188,0.15420558570345144,0.12619117753473247,0.5398688249775254,0.09811521034524466,0.07638545508940918,0.8488446547942649,0.09933139645143198,0.07796938282998875,0.8462062952856299,237673.96660952843,171083.277255326
wregular,0.09033458492430846,0.06874536457561915,0.8005005052902409,0.10709542223478775,0.07907292670549254,0.8656986547629553,0.12610645136333104,0.10427473314103697,0.5746972497050473,0.09604292875215288,0.07441012872277264,0.7770336978496889,0.09134151744518149,0.0697587443083869,0.8002997986748374,0.09313040837273354,0.07228890443092253,0.792648195467132,118522.38350330698,27058.817395268026
random,0.08938968330671285,0.06955326622666225,0.9050747073979732,0.08046441373854443,0.06419255907468037,0.8949498280670162,0.15811018142705768,0.12298783451735998,0.6411188514453915,0.14168741678773555,0.11027186408492103,0.7324331762221975,0.09193406107874082,0.07269736207329959,0.8960716801028196,0.09410377797271854,0.07267391344214386,0.8900872074792996,163831.8777309307,102312.59629656155
wclust,0.07693157599482862,0.06298229753036673,0.8822717725065173,0.1284704239210986,0.08929409547323967,0.7058846527917321,0.11469613785819772,0.09612480494095012,0.7226723191270438,0.11050056618513861,0.08906889091311644,0.7474136875430678,0.09323819914740013,0.07359977239364136,0.821015971008803,0.0922296492448504,0.07313932602414243,0.8269142503511747,115861.03814862302,83814.29003908984
sclust,0.07852515036690576,0.05616600232267055,0.9048999617239035,0.12864743834401599,0.09699660812633952,0.6931117764209799,0.18660112693578046,0.15407181709069487,0.4512711944117468,0.16447399375414912,0.1304616428396746,0.5564463565137592,0.14387258798100278,0.10828332660124385,0.6495059615044959,0.13247791580340704,0.09763942255654721,0.7052082287554732,118695.24038636511,93615.24196609347
sregular,0.09933245318575651,0.07993341826870057,0.8110697340559553,0.08700246994588988,0.06555335114765733,0.911412571495256,0.15010559133630985,0.12586606030429254,0.500232125863006,0.13193779413499934,0.1077242641522251,0.635830153457508,0.09685125520107654,0.0780454173867434,0.8254489531068442,0.1005443056788576,0.08096028605645689,0.8030562100879314,199665.89964560443,130696.35844172304
wregular,0.0914093059303571,0.06930014257537184,0.8354523653072727,0.0950460904032626,0.07174835489360207,0.8765100627303916,0.14752467128691954,0.11599958926879181,0.506840182615123,0.1320054395749101,0.10293380030740605,0.6157460827269625,0.09104062832566981,0.06974260513862798,0.8412575176504936,0.09251076224118644,0.069975596276154,0.8322213965912173,195855.75111479926,107773.17474642428
random,0.09058372443088437,0.06740370338282237,0.858989048343107,0.09035837105083933,0.07085781674702095,0.9084099079826862,0.15799434103243815,0.12101239811907213,0.4876757640133229,0.14550498485890956,0.10997752793405206,0.574570411600162,0.0936196605662835,0.06807554382346571,0.8494848989518363,0.09259611976116024,0.06722926247013111,0.8505568485396318,179239.81827662722,132640.49275457862
wclust,0.09042029833225866,0.0691199004904429,0.844916449583836,0.10033375937579356,0.0769220467669844,0.8818898976760687,0.20318868852806346,0.1684187751997014,0.1371648136322469,0.16383856716771505,0.1359804711651802,0.374271256057764,0.12948119220918117,0.09665066553982594,0.6280073260938818,0.12574255839676624,0.0946833568937083,0.6474209125753222,275329.1815326874,120334.24799092887
sclust,0.08667694413269361,0.05840658633511726,0.8919016103594434,0.13159132792144634,0.10094166698708924,0.6855699242409767,0.22153947431690613,0.17715598035387334,0.31540151155838786,0.2360669225475153,0.18917872854337592,0.23501428020382467,0.16796081592783235,0.12800584654391886,0.566173289508049,0.17508665539962273,0.1322551721181992,0.5281264986999809,117594.22434339754,149047.06046151882
